"PROBEID","SYMBOL","ENTREZID","GENENAME"
"7913169","CAPZB","832","capping actin protein of muscle Z-line subunit beta"
"7913185",NA,NA,NA
"7913187","TMCO4","255104","transmembrane and coiled-coil domains 4"
"7913206","RNF186","54546","ring finger protein 186"
"7913211","PLA2G2E","30814","phospholipase A2 group IIE"
"7913216","PLA2G2A","5320","phospholipase A2 group IIA"
"7913226","PLA2G2D","26279","phospholipase A2 group IID"
"7913235","PLA2G2C","391013","phospholipase A2 group IIC"
"7913237","CAMK2N1","55450","calcium/calmodulin dependent protein kinase II inhibitor 1"
"7913242","MUL1","79594","mitochondrial E3 ubiquitin protein ligase 1"
"7913249","PINK1-AS","100861548","PINK1 antisense RNA"
"7913252","DDOST","1650","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"7913256","DDOST","1650","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"7913271","KIF17","57576","kinesin family member 17"
"7913290","SH2D5","400745","SH2 domain containing 5"
"7913300","HP1BP3","50809","heterochromatin protein 1 binding protein 3"
"7913319","EIF4G3","8672","eukaryotic translation initiation factor 4 gamma 3"
"7913357","ECE1","1889","endothelin converting enzyme 1"
"7913380","NBPF9","400818","NBPF member 9"
"7913385","RAP1GAP","5909","RAP1 GTPase activating protein"
"7913415","USP48","84196","ubiquitin specific peptidase 48"
"7913450","HSPG2","3339","heparan sulfate proteoglycan 2"
"7913547","WNT4","54361","Wnt family member 4"
"7913556",NA,NA,NA
"7913558","LUZP1","7798","leucine zipper protein 1"
"7913566","HTR1D","3352","5-hydroxytryptamine receptor 1D"
"7913571","HNRNPR","10236","heterogeneous nuclear ribonucleoprotein R"
"7913582","ZNF436","80818","zinc finger protein 436"
"7913593","TCEA3","6920","transcription elongation factor A3"
"7913609","ASAP3","55616","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
"7913642",NA,NA,NA
"7913644","E2F2","1870","E2F transcription factor 2"
"7913655","ID3","3399","inhibitor of DNA binding 3"
"7913663",NA,NA,NA
"7913665",NA,NA,NA
"7913667","GALE","2582","UDP-galactose-4-epimerase"
"7913682","HMGCL","3155","3-hydroxy-3-methylglutaryl-CoA lyase"
"7913694","FUCA1","2517","alpha-L-fucosidase 1"
"7913705","CNR2","1269","cannabinoid receptor 2"
"7913712","SRSF10","10772","serine and arginine rich splicing factor 10"
"7913727","MYOM3","127294","myomesin 3"
"7913768","IL22RA1","58985","interleukin 22 receptor subunit alpha 1"
"7913776","IFNLR1","163702","interferon lambda receptor 1"
"7913787","STPG1","90529","sperm tail PG-rich repeat containing 1"
"7913799",NA,NA,NA
"7913801",NA,NA,NA
"7913803",NA,NA,NA
"7913805","RUNX3","864","RUNX family transcription factor 3"
"7913814","SYF2","25949","SYF2 pre-mRNA splicing factor"
"7913824","RSRP1","57035","arginine and serine rich protein 1"
"7913835","RHCE","6006","Rh blood group CcEe antigens"
"7913850","LOC646471","646471","uncharacterized LOC646471"
"7913852","AUNIP","79000","aurora kinase A and ninein interacting protein"
"7913858","PAQR7","164091","progestin and adipoQ receptor family member 7"
"7913864","STMN1","3925","stathmin 1"
"7913869","STMN1","3925","stathmin 1"
"7913883","PAFAH2","5051","platelet activating factor acetylhydrolase 2"
"7913896","SLC30A2","7780","solute carrier family 30 member 2"
"7913907","TRIM63","84676","tripartite motif containing 63"
"7913918","UBXN11","91544","UBX domain protein 11"
"7913938","CRYBG2","55057","crystallin beta-gamma domain containing 2"
"7913965","ZNF683","257101","zinc finger protein 683"
"7913972",NA,NA,NA
"7913976",NA,NA,NA
"7913978","GPN2","54707","GPN-loop GTPase 2"
"7913990","GPATCH3","63906","G-patch domain containing 3"
"7914000","NR0B2","8431","nuclear receptor subfamily 0 group B member 2"
"7914003","KDF1","126695","keratinocyte differentiation factor 1"
"7914015","TENT5B","115572","terminal nucleotidyltransferase 5B"
"7914021","SLC9A1","6548","solute carrier family 9 member A1"
"7914038",NA,NA,NA
"7914040",NA,NA,NA
"7914042","MAP3K6","9064","mitogen-activated protein kinase kinase kinase 6"
"7914075","FCN3","8547","ficolin 3"
"7914084","CD164L2","388611","CD164 molecule like 2"
"7914094","WASF2","10163","WASP family member 2"
"7914103","AHDC1","27245","AT-hook DNA binding motif containing 1"
"7914112","FGR","2268","FGR proto-oncogene, Src family tyrosine kinase"
"7914127","IFI6","2537","interferon alpha inducible protein 6"
"7914137",NA,NA,NA
"7914139",NA,NA,NA
"7914141","RPA2","6118","replication protein A2"
"7914153","EYA3","2140","EYA transcriptional coactivator and phosphatase 3"
"7914178",NA,NA,NA
"7914180","SPCS2","9789","signal peptidase complex subunit 2"
"7914182",NA,NA,NA
"7914184","PTAFR","5724","platelet activating factor receptor"
"7914194","DNAJC8","22826","DnaJ heat shock protein family (Hsp40) member C8"
"7914200",NA,NA,NA
"7914202","SNHG12","85028","small nucleolar RNA host gene 12"
"7914212","SNORA61","677838","small nucleolar RNA, H/ACA box 61"
"7914214","SNORA44","677825","small nucleolar RNA, H/ACA box 44"
"7914216","SNORA16A","692073","small nucleolar RNA, H/ACA box 16A"
"7914218","TAF12","6883","TATA-box binding protein associated factor 12"
"7914230",NA,NA,NA
"7914232","TMEM200B","399474","transmembrane protein 200B"
"7914235","SRSF4","6429","serine and arginine rich splicing factor 4"
"7914245","MECR","51102","mitochondrial trans-2-enoyl-CoA reductase"
"7914260","MATN1","4146","matrilin 1"
"7914270","LAPTM5","7805","lysosomal protein transmembrane 5"
"7914282","SDC3","9672","syndecan 3"
"7914296","PUM1","9698","pumilio RNA binding family member 1"
"7914322","SNORD103A","692234","small nucleolar RNA, C/D box 103A"
"7914324","SNORD103A","692234","small nucleolar RNA, C/D box 103A"
"7914326","NKAIN1","79570","sodium/potassium transporting ATPase interacting 1"
"7914334","SNRNP40","9410","small nuclear ribonucleoprotein U5 subunit 40"
"7914342","FABP3","2170","fatty acid binding protein 3"
"7914350",NA,NA,NA
"7914354","PEF1","553115","penta-EF-hand domain containing 1"
"7914361","COL16A1","1307","collagen type XVI alpha 1 chain"
"7914433","ADGRB2","576","adhesion G protein-coupled receptor B2"
"7914467","SPOCD1","90853","SPOC domain containing 1"
"7914489","PTP4A2","8073","protein tyrosine phosphatase 4A2"
"7914496",NA,NA,NA
"7914498",NA,NA,NA
"7914500","TMEM234","56063","transmembrane protein 234"
"7914516","MTMR9LP","339483","myotubularin related protein 9 like, pseudogene"
"7914525","MARCKSL1","65108","MARCKS like 1"
"7914530","BSDC1","55108","BSD domain containing 1"
"7914550","ZBTB8OS","339487","zinc finger and BTB domain containing 8 opposite strand"
"7914555",NA,NA,NA
"7914557","SYNC","81493","syncoilin, intermediate filament protein"
"7914563","YARS1","8565","tyrosyl-tRNA synthetase 1"
"7914580","FNDC5","252995","fibronectin type III domain containing 5"
"7914592","TMEM54","113452","transmembrane protein 54"
"7914603","RNF19B","127544","ring finger protein 19B"
"7914617","AK2","204","adenylate kinase 2"
"7914628",NA,NA,NA
"7914630","TRIM62","55223","tripartite motif containing 62"
"7914643","A3GALT2","127550","alpha 1,3-galactosyltransferase 2"
"7914648","PHC2","1912","polyhomeotic homolog 2"
"7914665",NA,NA,NA
"7914667","CSMD2","114784","CUB and Sushi multiple domains 2"
"7914748",NA,NA,NA
"7914750","SMIM12","113444","small integral membrane protein 12"
"7914758","DLGAP3","58512","DLG associated protein 3"
"7914764","TMEM35B","100506144","transmembrane protein 35B"
"7914791","SFPQ","6421","splicing factor proline and glutamine rich"
"7914805",NA,NA,NA
"7914807",NA,NA,NA
"7914809","KIAA0319L","79932","KIAA0319 like"
"7914834","PSMB2","5690","proteasome 20S subunit beta 2"
"7914847","C1orf216","127703","chromosome 1 open reading frame 216"
"7914851","CLSPN","63967","claspin"
"7914878","CLSPN","63967","claspin"
"7914880","COL8A2","1296","collagen type VIII alpha 2 chain"
"7914887","TRAPPC3","27095","trafficking protein particle complex subunit 3"
"7914898","EVA1B","55194","eva-1 homolog B"
"7914904","STK40","83931","serine/threonine kinase 40"
"7914917","LSM10","84967","LSM10, U7 small nuclear RNA associated"
"7914921",NA,NA,NA
"7914923","OSCP1","127700","organic solute carrier partner 1"
"7914938",NA,NA,NA
"7914940","MRPS15","64960","mitochondrial ribosomal protein S15"
"7914950","CSF3R","1441","colony stimulating factor 3 receptor"
"7914974","GRIK3","2899","glutamate ionotropic receptor kainate type subunit 3"
"7914992",NA,NA,NA
"7914994",NA,NA,NA
"7914996","MEAF6","64769","MYST/Esa1 associated factor 6"
"7915008","SNIP1","79753","Smad nuclear interacting protein 1"
"7915015","GNL2","29889","G protein nucleolar 2"
"7915032","RSPO1","284654","R-spondin 1"
"7915045","AIRIM","54955","AFG2 interacting ribosome maturation factor"
"7915056","EPHA10","284656","EPH receptor A10"
"7915074",NA,NA,NA
"7915078","EPHA10","284656","EPH receptor A10"
"7915084","YRDC","79693","yrdC N6-threonylcarbamoyltransferase domain containing"
"7915091","MTF1","4520","metal regulatory transcription factor 1"
"7915101","INPP5B","3633","inositol polyphosphate-5-phosphatase B"
"7915130","SF3A3","10946","splicing factor 3a subunit 3"
"7915147","FHL3","2275","four and a half LIM domains 3"
"7915156","POU3F1","5453","POU class 3 homeobox 1"
"7915160","RRAGC","64121","Ras related GTP binding C"
"7915170","MYCBP","26292","MYC binding protein"
"7915178","GJA9","81025","gap junction protein alpha 9"
"7915184","RHBDL2","54933","rhomboid like 2"
"7915198",NA,NA,NA
"7915200",NA,NA,NA
"7915202",NA,NA,NA
"7915204","PPIEL","728448","peptidylprolyl isomerase E like (pseudogene)"
"7915207","PABPC4","8761","poly(A) binding protein cytoplasmic 4"
"7915227","SNORA55","677834","small nucleolar RNA, H/ACA box 55"
"7915229","HEYL","26508","hes related family bHLH transcription factor with YRPW motif like"
"7915238","NT5C1A","84618","5'-nucleotidase, cytosolic IA"
"7915245","HPCAL4","51440","hippocalcin like 4"
"7915252","BMP8B","656","bone morphogenetic protein 8b"
"7915257","OXCT2P1","192217","3-oxoacid CoA-transferase 2 pseudogene 1"
"7915261","TRIT1","54802","tRNA isopentenyltransferase 1"
"7915275",NA,NA,NA
"7915277","MYCL","4610","MYCL proto-oncogene, bHLH transcription factor"
"7915284",NA,NA,NA
"7915286","PPT1","5538","palmitoyl-protein thioesterase 1"
"7915297","COL9A2","1298","collagen type IX alpha 2 chain"
"7915329",NA,NA,NA
"7915331",NA,NA,NA
"7915333","RIMS3","9783","regulating synaptic membrane exocytosis 3"
"7915345","NFYC-AS1","100130557","NFYC antisense RNA 1"
"7915347","CITED4","163732","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4"
"7915351","SLFNL1","200172","schlafen like 1"
"7915363","SCMH1","22955","Scm polycomb group protein homolog 1"
"7915385","EDN2","1907","endothelin 2"
"7915392","HIVEP3","59269","HIVEP zinc finger 3"
"7915404","GUCA2A","2980","guanylate cyclase activator 2A"
"7915408","FOXJ3","22887","forkhead box J3"
"7915425","ZMYND12","84217","zinc finger MYND-type containing 12"
"7915435","CLDN19","149461","claudin 19"
"7915444","P3H1","64175","prolyl 3-hydroxylase 1"
"7915466",NA,NA,NA
"7915468","SVBP","374969","small vasohibin binding protein"
"7915472","SLC2A1","6513","solute carrier family 2 member 1"
"7915485","EBNA1BP2","10969","EBNA1 binding protein 2"
"7915498",NA,NA,NA
"7915500","C1orf210","149466","chromosome 1 open reading frame 210"
"7915504","ELOVL1","64834","ELOVL fatty acid elongase 1"
"7915516","MED8","112950","mediator complex subunit 8"
"7915529","HYI","81888","hydroxypyruvate isomerase (putative)"
"7915543","SLC6A9","6536","solute carrier family 6 member 9"
"7915561",NA,NA,NA
"7915563",NA,NA,NA
"7915565",NA,NA,NA
"7915567","ERI3","79033","ERI1 exoribonuclease family member 3"
"7915578","TMEM53","79639","transmembrane protein 53"
"7915590","RNU5F-1","26828","RNA, U5F small nuclear 1"
"7915592","RNU5D-1","26830","RNA, U5D small nuclear 1"
"7915594",NA,NA,NA
"7915598","BEST4","266675","bestrophin 4"
"7915609","DYNLT4","343521","dynein light chain Tctex-type 4"
"7915612","PTCH2","8643","patched 2"
"7915614","PTCH2","8643","patched 2"
"7915640","EIF2B3","8891","eukaryotic translation initiation factor 2B subunit gamma"
"7915657",NA,NA,NA
"7915659","HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3"
"7915682","ZSWIM5","57643","zinc finger SWIM-type containing 5"
"7915695","MUTYH","4595","mutY DNA glycosylase"
"7915718","TESK2","10420","testis associated actin remodelling kinase 2"
"7915731",NA,NA,NA
"7915733","PRDX1","5052","peroxiredoxin 1"
"7915743","CCDC17","149483","coiled-coil domain containing 17"
"7915758","GPBP1L1","60313","GC-rich promoter binding protein 1 like 1"
"7915775","IPP","3652","intracisternal A particle-promoted polypeptide"
"7915787","PIK3R3","8503","phosphoinositide-3-kinase regulatory subunit 3"
"7915801","POMGNT1","55624","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
"7915827","LRRC41","10489","leucine rich repeat containing 41"
"7915841","KNCN","148930","kinocilin"
"7915846","MKNK1","8569","MAPK interacting serine/threonine kinase 1"
"7915861","MOB3C","148932","MOB kinase activator 3C"
"7915870","ATPAF1","64756","ATP synthase mitochondrial F1 complex assembly factor 1"
"7915882","EFCAB14","9813","EF-hand calcium binding domain 14"
"7915896","CYP4Z2P","163720","cytochrome P450 family 4 subfamily Z member 2, pseudogene"
"7915902","CYP4A11","1579","cytochrome P450 family 4 subfamily A member 11"
"7915910","PDZK1IP1","10158","PDZK1 interacting protein 1"
"7915919","TAL1","6886","TAL bHLH transcription factor 1, erythroid differentiation factor"
"7915926","STIL","6491","STIL centriolar assembly protein"
"7915949","TRABD2B","388630","TraB domain containing 2B"
"7915951",NA,NA,NA
"7915955","SPATA6","54558","spermatogenesis associated 6"
"7915971","AGBL4","84871","AGBL carboxypeptidase 4"
"7915982","BEND5","79656","BEN domain containing 5"
"7915991","DMRTA2","63950","DMRT like family A2"
"7915995","FAF1","11124","Fas associated factor 1"
"7916016",NA,NA,NA
"7916018",NA,NA,NA
"7916020",NA,NA,NA
"7916022",NA,NA,NA
"7916024","TTC39A","22996","tetratricopeptide repeat domain 39A"
"7916045","EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"7916075",NA,NA,NA
"7916077","NRDC","4898","nardilysin convertase"
"7916112","RAB3B","5865","RAB3B, member RAS oncogene family"
"7916120","TXNDC12","51060","thioredoxin domain containing 12"
"7916130","KTI12","112970","KTI12 chromatin associated homolog"
"7916135","CC2D1B","200014","coiled-coil and C2 domain containing 1B"
"7916167","ORC1","4998","origin recognition complex subunit 1"
"7916185","TUT4","23318","terminal uridylyl transferase 4"
"7916219","COA7","65260","cytochrome c oxidase assembly factor 7"
"7916225",NA,NA,NA
"7916227",NA,NA,NA
"7916229","ECHDC2","55268","enoyl-CoA hydratase domain containing 2"
"7916246",NA,NA,NA
"7916248","SLC1A7","6512","solute carrier family 1 member 7"
"7916262","CZIB","54987","CXXC motif containing zinc binding protein"
"7916274","MAGOH","4116","mago homolog, exon junction complex subunit"
"7916282","LRP8","7804","LDL receptor related protein 8"
"7916304","GLIS1","148979","GLIS family zinc finger 1"
"7916316","NDC1","55706","NDC1 transmembrane nucleoporin"
"7916341",NA,NA,NA
"7916343","YIPF1","54432","Yip1 domain family member 1"
"7916356","IFT25","51668","intraflagellar transport 25"
"7916364","LDLRAD1","388633","low density lipoprotein receptor class A domain containing 1"
"7916372","TMEM59","9528","transmembrane protein 59"
"7916384","CDCP2","200008","CUB domain containing protein 2"
"7916393","CYB5RL","606495","cytochrome b5 reductase like"
"7916403","SSBP3","23648","single stranded DNA binding protein 3"
"7916412","FAM151A","338094","family with sequence similarity 151 member A"
"7916422","PARS2","25973","prolyl-tRNA synthetase 2, mitochondrial"
"7916425","TTC22","55001","tetratricopeptide repeat domain 22"
"7916432","DHCR24","1718","24-dehydrocholesterol reductase"
"7916443","USP24","23358","ubiquitin specific peptidase 24"
"7916487",NA,NA,NA
"7916489",NA,NA,NA
"7916491",NA,NA,NA
"7916493","PLPP3","8613","phospholipid phosphatase 3"
"7916506","FYB2","199920","FYN binding protein 2"
"7916526","C8B","732","complement C8 beta chain"
"7916541","DAB1","1600","DAB adaptor protein 1"
"7916562","HNRNPA1P6","729423","heterogeneous nuclear ribonucleoprotein A1 pseudogene 6"
"7916564",NA,NA,NA
"7916566",NA,NA,NA
"7916568",NA,NA,NA
"7916570","OMA1","115209","OMA1 zinc metallopeptidase"
"7916582",NA,NA,NA
"7916584","TACSTD2","4070","tumor associated calcium signal transducer 2"
"7916590","AK2","204","adenylate kinase 2"
"7916592","MYSM1","114803","Myb like, SWIRM and MPN domains 1"
"7916609","JUN","3725","Jun proto-oncogene, AP-1 transcription factor subunit"
"7916616","CYP2J2","1573","cytochrome P450 family 2 subfamily J member 2"
"7916627",NA,NA,NA
"7916629","C1orf87","127795","chromosome 1 open reading frame 87"
"7916643","TM2D1","83941","TM2 domain containing 1"
"7916654","KANK4","163782","KN motif and ankyrin repeat domains 4"
